fold,indice_original,score,predicao
5,1823,0.10882383862799994,1
5,1826,0.10989551084346422,1
5,1828,0.13236558858582964,1
5,1838,0.13253654478206806,1
5,1841,0.09814998368123667,1
5,1843,0.14217698045990695,1
5,1852,0.11606430723951683,1
5,1853,0.1315695230453382,1
5,1854,0.13733090554902927,1
5,1865,0.131756118782987,1
5,1868,0.1458830204199389,1
5,1875,0.10427206135312067,1
5,1884,0.11545720527080938,1
5,1887,0.13608891498716846,1
5,1895,0.1371094951471437,1
5,1899,0.08408135715348097,1
5,1906,0.06235630217148841,1
5,1908,0.1247068674702066,1
5,1913,0.11925584149984353,1
5,1917,0.12045527868909606,1
5,1925,0.14178179003804003,1
5,1927,0.13507397910412633,1
5,1930,0.13622544657180585,1
5,1931,0.11903613774795624,1
5,1933,0.10205550510200578,1
5,1939,0.10530037067732134,1
5,1949,0.1312759937634052,1
5,1959,0.12901777067044756,1
5,1960,0.13153189980705565,1
5,1969,0.10670913295191103,1
5,1970,0.13369484537145704,1
5,1976,0.12871384753448117,1
5,1980,0.14409444811517125,1
5,1986,0.13662590764093724,1
5,1990,0.102891919718474,1
5,1994,0.1418315439396226,1
5,1997,0.009121310046612097,1
5,1998,0.0011629338744610362,1
5,2000,0.1423621692300926,1
5,2026,0.12119647865632183,1
5,2027,0.10882024784047156,1
5,2032,0.12852283169286927,1
5,2033,0.13449636571956225,1
5,2043,0.1453525540151695,1
5,2044,0.12610229747177276,1
5,2047,0.11538682491632046,1
5,2048,0.10157769963374125,1
5,2049,0.10989546074633755,1
5,2050,0.11959649389915872,1
5,2051,0.11516441773775848,1
5,2056,0.13407050070327392,1
5,2060,0.1254414229852338,1
5,2062,0.1432346345430558,1
5,2064,0.10725013353859475,1
5,2065,0.1336533107296055,1
5,2071,0.13449496491864704,1
5,2074,0.13758560026289052,1
5,2079,0.07366796465911502,1
5,2082,0.12895597864844854,1
5,2105,0.12723206256712782,1
5,2106,0.14247240998481797,1
5,2113,0.1401056795655679,1
5,2116,0.12788193098460987,1
5,2120,0.13499437549831972,1
5,2125,0.14192680661344786,1
5,2136,0.10938390694326172,1
